"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","originaltext"
"75","dont know how they wouldve done it without kendrick the kid from stranger things and the cast of friends and mod ",FALSE,0,NA,2019-07-08 02:58:45,TRUE,NA,"1148063846348705792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nastyboybuttle",0,FALSE,FALSE,NA,NA,"Don’t know how they would’ve done it without Kendrick, the kid from stranger things and the cast of friends and mod… https://t.co/t8MpiVXDkQ"
"76","gonna rewatch stranger things cuz i miss them already",FALSE,0,NA,2019-07-08 02:58:45,FALSE,NA,"1148063846189264896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tipsyunicorn_",0,FALSE,FALSE,NA,NA,"gonna rewatch stranger things cuz i miss them already"
"77"," winona ryder in stranger things s3 2019 ",FALSE,0,NA,2019-07-08 02:58:43,FALSE,NA,"1148063837041627136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jacs1937",4355,TRUE,FALSE,NA,NA,"RT @katiexdelrey: winona ryder in stranger things s3 (2019) https://t.co/jElmzqseh6"
"78","billy off of  is one good lookin sob ",FALSE,0,NA,2019-07-08 02:58:42,FALSE,NA,"1148063833694646273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanielleSchoene",0,FALSE,FALSE,NA,NA,"Billy off of @Stranger_Things is one good lookin’ SOB <U+0001F924><U+0001F60D>"
"79"," my twitter feed rn be likehot girl summer earthquakestranger thingsprincess ariel earthquakeearthquakemus",FALSE,0,NA,2019-07-08 02:58:42,FALSE,NA,"1148063833031872513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cataracsl0ve2",14298,TRUE,FALSE,NA,NA,"RT @imlowkeycool: My twitter feed rn be like:

-hot girl summer 
-earthquake
-Stranger Things
-princess Ariel 
-earthquake
-earthquake
-mus…"
"80","just finished season 3 of stranger things",FALSE,0,NA,2019-07-08 02:58:42,FALSE,NA,"1148063832398553088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JAQ_in_a_box",0,FALSE,FALSE,NA,NA,"Just finished season 3 of Stranger Things<U+0001F62D><U+0001F62D><U+0001F62D>"
"81"," my twitter feed rn be likehot girl summer earthquakestranger thingsprincess ariel earthquakeearthquakemus",FALSE,0,NA,2019-07-08 02:58:41,FALSE,NA,"1148063829928095745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hennyyrevilla1",14298,TRUE,FALSE,NA,NA,"RT @imlowkeycool: My twitter feed rn be like:

-hot girl summer 
-earthquake
-Stranger Things
-princess Ariel 
-earthquake
-earthquake
-mus…"
"82","  i believe this is the same player that eleven owns in the new season of stranger things friendsdontlie",FALSE,0,"mrjimdoyle",2019-07-08 02:58:41,FALSE,"1147704588671184897","1148063827046653952","35891295","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mdeck",0,FALSE,FALSE,NA,NA,"@mrjimdoyle @jennylewis I believe this is the same player that Eleven owns in the new season of Stranger Things #friendsdontlie"
"83"," the bts pictures from stranger things 3 make me happy scream ",FALSE,0,NA,2019-07-08 02:58:40,FALSE,NA,"1148063825805160448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hogwrtspider",7988,TRUE,FALSE,NA,NA,"RT @robinshawkins: the bts pictures from stranger things 3 make me *happy scream* https://t.co/lT1xoQjn1x"
"84","finally going to binge watch stranger things tonight ",FALSE,0,NA,2019-07-08 02:58:40,FALSE,NA,"1148063824387432450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GR80NES",0,FALSE,FALSE,NA,NA,"Finally going to binge watch stranger things tonight <U+0001F607>"
"85","just finished stranger things and fucking hell i was not ready to cry that hard shit fucked me up more than bridge to terabithia",FALSE,0,NA,2019-07-08 02:58:40,FALSE,NA,"1148063823011688448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annabelleposey",0,FALSE,FALSE,NA,NA,"just finished stranger things and fucking hell i was not ready to cry that hard. shit fucked me up more than bridge to terabithia."
"86","ok stranger things wtf ",FALSE,0,NA,2019-07-08 02:58:39,FALSE,NA,"1148063822638460929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cassysiana",0,FALSE,FALSE,NA,NA,"Ok stranger things WTF <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D>"
"87","stranger things ",FALSE,0,NA,2019-07-08 02:58:39,FALSE,NA,"1148063822223011840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","camilleeeashley",0,FALSE,FALSE,NA,NA,"Stranger things <U+2764><U+FE0F>"
"88","stranger things got me all fucked up bye",FALSE,0,NA,2019-07-08 02:58:39,FALSE,NA,"1148063821958963202",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","okyarap",0,FALSE,FALSE,NA,NA,"Stranger Things got me all fucked up. Bye."
"89","ive just watched episode s03e08 of stranger things strangerthings  tvtime  ",FALSE,0,NA,2019-07-08 02:58:39,FALSE,NA,"1148063820558077952",NA,"<a href=""https://www.tvtime.com"" rel=""nofollow"">TV Time, TV show tracker</a>","hector_lops",0,FALSE,FALSE,NA,NA,"I've just watched episode S03E08 of Stranger Things! #StrangerThings  #tvtime https://t.co/ENhQwaFzRf https://t.co/BprtKBkEn9"
"90"," i honestly need this playsuit im obsessed can we just bring back 80s fashion its ridiculous and i love it st",FALSE,0,NA,2019-07-08 02:58:39,FALSE,NA,"1148063819727560704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","youmakemelolz97",71,TRUE,FALSE,NA,NA,"RT @MaddisonAbbott0: I honestly NEED this playsuit... im obsessed... can we just bring back 80s fashion, it’s ridiculous and I LOVE it! #St…"
"91","im finishing stranger things tomorrow fuck it duuuuude",FALSE,0,NA,2019-07-08 02:58:38,FALSE,NA,"1148063818314113028",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MahHairy",0,FALSE,FALSE,NA,NA,"i'm finishing Stranger Things tomorrow 
fuck it duuuuude"
"92"," stranger things  season 3ep 8  a batalha de starcourt ",FALSE,0,NA,2019-07-08 02:58:38,FALSE,NA,"1148063815638179840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heecht",84,TRUE,FALSE,NA,NA,"RT @ch_themachine: Stranger Things : Season 3
EP 8 - A Batalha de Starcourt https://t.co/2t98H8WjRD"
"93","   your baby",FALSE,0,"IsabelSolorio12",2019-07-08 02:58:37,FALSE,"1147743796983029760","1148063814228893697","1125077625389572097","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zayd49514901",0,FALSE,FALSE,NA,NA,"@IsabelSolorio12 @ebonyysucks @Stranger_Things Your baby??"
"94","terminando stranger things",FALSE,0,NA,2019-07-08 02:58:37,FALSE,NA,"1148063812827910144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asteniaxis",0,FALSE,FALSE,NA,NA,"Terminando Stranger Things."
"95","jim hopper is the coolest character in stranger things",FALSE,0,NA,2019-07-08 02:58:37,FALSE,NA,"1148063812463071232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WukTang",0,FALSE,FALSE,NA,NA,"Jim Hopper is the coolest character in Stranger Things"
"96"," stranger things 2016 ",FALSE,0,NA,2019-07-08 02:58:37,FALSE,NA,"1148063812194635776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kayla_huey",1018,TRUE,FALSE,NA,NA,"RT @JimHalpert__: Stranger Things (2016) https://t.co/s2vYLaQOdR"
"97","next person to post a stranger things spoiler wo tags is getting b l o c k e d you assholes",FALSE,0,NA,2019-07-08 02:58:37,FALSE,NA,"1148063811624144897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lysconnell",0,FALSE,FALSE,NA,NA,"Next person to post a stranger things spoiler w/o tags is getting B L O C K E D you assholes"
"98","season 3 of stranger things has been the best season so far ",FALSE,0,NA,2019-07-08 02:58:36,FALSE,NA,"1148063809858408448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imFLY_bro",0,FALSE,FALSE,NA,NA,"Season 3 of Stranger Things has been the best season so far <U+203C><U+FE0F>"
"99","i know i should be focusing on writing but im in the middle of  someone please save billy ",FALSE,0,NA,2019-07-08 02:58:36,TRUE,NA,"1148063808033906688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JamesMDenton",0,FALSE,FALSE,NA,NA,"I know I should be focusing on writing but I'm in the middle of @Stranger_Things 

Someone please save Billy!… https://t.co/slJ38av3py"
"100","dustin steve and robin being the best characters in season 3 of stranger things ",FALSE,0,NA,2019-07-08 02:58:36,FALSE,NA,"1148063807576530944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FAGINISTIC",0,FALSE,FALSE,NA,NA,"dustin, steve and robin being the best characters in season 3 of stranger things 

https://t.co/rZ3UfPRFkL"
"101"," whos watching  today ",FALSE,0,NA,2019-07-08 02:58:36,FALSE,NA,"1148063807303901184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GreenTea_4",13,TRUE,FALSE,NA,NA,"RT @_JessicaWilde: Who’s watching @Stranger_Things today?! https://t.co/27c7BQtE59"
"102"," stranger things season 3 our biggest wtf questions ",FALSE,0,NA,2019-07-08 02:58:35,FALSE,NA,"1148063805441740802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AriaofaPhoenix",3,TRUE,FALSE,NA,NA,"RT @CNETNews: Stranger Things season 3: Our biggest WTF questions https://t.co/636SuA0HFR"
"103","stranger things barely have black people because we mind our fuckin business",FALSE,0,NA,2019-07-08 02:58:35,FALSE,NA,"1148063804913156097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","6ixgod_",0,FALSE,FALSE,NA,NA,"Stranger Things barely have black people because we mind our fuckin business."
"104"," winona ryder in stranger things s3 2019 ",FALSE,0,NA,2019-07-08 02:58:35,FALSE,NA,"1148063803147542528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SelimMkh",4355,TRUE,FALSE,NA,NA,"RT @katiexdelrey: winona ryder in stranger things s3 (2019) https://t.co/jElmzqseh6"
"105"," stranger things 3 episode 2 is the cutest most wholesome amp pure thing i have ever seen i love seeing eleven living her b",FALSE,0,NA,2019-07-08 02:58:34,FALSE,NA,"1148063799687241728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","skylar_jb",1784,TRUE,FALSE,NA,NA,"RT @_lesquarius: Stranger Things 3 episode 2 is the cutest, most wholesome &amp; pure thing I have ever seen. I love seeing Eleven living her b…"
"106"," winona ryder in stranger things s3 2019 ",FALSE,0,NA,2019-07-08 02:58:34,FALSE,NA,"1148063799485902849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZachBass18",4355,TRUE,FALSE,NA,NA,"RT @katiexdelrey: winona ryder in stranger things s3 (2019) https://t.co/jElmzqseh6"
"107","stranger things s3e4 the kids boil a man alive",FALSE,0,NA,2019-07-08 02:58:34,FALSE,NA,"1148063799477452805",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","erziraphael",0,FALSE,FALSE,NA,NA,"stranger things s3e4: The Kids Boil A Man Alive"
"108","okay did the math and we should expect season 4 of stranger things in december of 2020 or february 2021 let the w ",FALSE,0,NA,2019-07-08 02:58:34,TRUE,NA,"1148063799473299456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BennettnTwittit",0,FALSE,FALSE,NA,NA,"Okay, did the math and we should expect Season 4 of Stranger Things in December of 2020 or February 2021. Let the w… https://t.co/jrvGNAGIes"
"109","also   wtflook at what u did to me ",FALSE,0,NA,2019-07-08 02:58:34,FALSE,NA,"1148063799045316608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melenastester",0,FALSE,FALSE,NA,NA,"also - @Stranger_Things wtf..look at what u did to me https://t.co/tvfzm3Qymy"
"110"," my twitter feed rn be likehot girl summer earthquakestranger thingsprincess ariel earthquakeearthquakemus",FALSE,0,NA,2019-07-08 02:58:33,FALSE,NA,"1148063797086756866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayciSillers",14298,TRUE,FALSE,NA,NA,"RT @imlowkeycool: My twitter feed rn be like:

-hot girl summer 
-earthquake
-Stranger Things
-princess Ariel 
-earthquake
-earthquake
-mus…"
"111"," stranger things 3 spoiler without context ",FALSE,0,NA,2019-07-08 02:58:33,FALSE,NA,"1148063795962613765",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","superrcorp1",2394,TRUE,FALSE,NA,NA,"RT @lilactozier: stranger things 3 spoiler without context https://t.co/EmDwVFXrVT"
"112"," hi i gotta restart on twitter nd i need more mutuals so rt if u stan  in the heights  hadestown  the addams family",FALSE,0,NA,2019-07-08 02:58:33,FALSE,NA,"1148063795052339200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kayla_dewberry",32,TRUE,FALSE,NA,NA,"RT @INTHEHElGTS: hi i gotta restart on twitter nd i need more mutuals so rt if u stan: 

- in the heights 
- hadestown 
- the addams family…"
"113","after finishing season 3 of stranger things im in emotional distraught ",FALSE,0,NA,2019-07-08 02:58:32,FALSE,NA,"1148063792082935808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hotevenforfeb",0,FALSE,FALSE,NA,NA,"After finishing season 3 of stranger things; IM IN EMOTIONAL DISTRAUGHT https://t.co/8pmtYEKtBI"
"114","ive just watched episode s03e04 of stranger things strangerthings  tvtime  ",FALSE,0,NA,2019-07-08 02:58:32,FALSE,NA,"1148063791760007168",NA,"<a href=""https://www.tvtime.com"" rel=""nofollow"">TV Time, TV show tracker</a>","llHAEll",0,FALSE,FALSE,NA,NA,"I've just watched episode S03E04 of Stranger Things! #StrangerThings  #tvtime https://t.co/TBfAL1oL0K https://t.co/S17t4puZm1"
"115","how are they gonna end stranger things like that",FALSE,0,NA,2019-07-08 02:58:32,FALSE,NA,"1148063791487340555",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lxilia",0,FALSE,FALSE,NA,NA,"how are they gonna end stranger things like that????"
"116"," my twitter feed rn be likehot girl summer earthquakestranger thingsprincess ariel earthquakeearthquakemus",FALSE,0,NA,2019-07-08 02:58:31,FALSE,NA,"1148063789088219136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GoblinRae",14298,TRUE,FALSE,NA,NA,"RT @imlowkeycool: My twitter feed rn be like:

-hot girl summer 
-earthquake
-Stranger Things
-princess Ariel 
-earthquake
-earthquake
-mus…"
"117","i love the development of erica on stranger things 3 glowing in black girl magic ",FALSE,0,NA,2019-07-08 02:58:30,FALSE,NA,"1148063783966953472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","naomi_imara",0,FALSE,FALSE,NA,NA,"I LOVE the development of Erica on stranger things 3. Glowing in black girl magic <U+0001F31F>"
"118","i tried watching stranger things when it first came out years ago and hated it and i dont know if i should start o ",FALSE,0,NA,2019-07-08 02:58:30,TRUE,NA,"1148063783627239425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","henforthewin",0,FALSE,FALSE,NA,NA,"i tried watching stranger things when it first came out years ago and hated it. and i dont know if i should start o… https://t.co/VdlDVuafXJ"
"119"," winona ryder in stranger things s3 2019 ",FALSE,0,NA,2019-07-08 02:58:30,FALSE,NA,"1148063782259834885",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hawk__chelsea",4355,TRUE,FALSE,NA,NA,"RT @katiexdelrey: winona ryder in stranger things s3 (2019) https://t.co/jElmzqseh6"
"120"," 4 stages of watching stranger things season 3 ",FALSE,0,NA,2019-07-08 02:58:29,FALSE,NA,"1148063780712132608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iLoveTristian",123,TRUE,FALSE,NA,NA,"RT @OfficeMemes_: 4 stages of watching Stranger Things season 3 https://t.co/q7ZCTuKhuY"
"121"," winona ryder in stranger things s3 2019 ",FALSE,0,NA,2019-07-08 02:58:29,FALSE,NA,"1148063778044616706",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","giulianavilelav",4355,TRUE,FALSE,NA,NA,"RT @katiexdelrey: winona ryder in stranger things s3 (2019) https://t.co/jElmzqseh6"
"122"," stranger things season 3 is definitely amazing i didnt expect to end with tears though overall excellent though strang",FALSE,0,NA,2019-07-08 02:58:28,FALSE,NA,"1148063776526209024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aunt_keke",4,TRUE,FALSE,NA,NA,"RT @CaptainCons: Stranger Things season 3 is definitely amazing. I didn’t expect to end with tears though. Overall excellent though #Strang…"
"123"," no one literally not a single soul stranger things subs ominous synth music",FALSE,0,NA,2019-07-08 02:58:28,FALSE,NA,"1148063775330713600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emmamhoman",365,TRUE,FALSE,NA,NA,"RT @French_Pain: No one: 
Literally not a single soul: 
Stranger things’ subs: *ominous synth music*"
"124","  thx roblox",FALSE,0,"Roblox",2019-07-08 02:58:28,FALSE,"1146786399041069056","1148063774034841600","16745055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Subie92778617",0,FALSE,FALSE,NA,NA,"@Roblox @Stranger_Things Thx ROBLOX"
"125","spoiler alert for stranger things season 3i bet hopper didnt die hes in the upside down season 4 will be all ",FALSE,0,NA,2019-07-08 02:58:28,TRUE,NA,"1148063773690720257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nikayladowse",0,FALSE,FALSE,NA,NA,"*SPOILER ALERT FOR STRANGER THINGS SEASON 3*

I bet hopper didn’t die he’s in the upside down. Season 4 will be all… https://t.co/a1lL3l4fz8"
"126"," maya hawke                  uma thurmanstranger things            in kill bill vol 12019",FALSE,0,NA,2019-07-08 02:58:27,FALSE,NA,"1148063771761549313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loXiancc",290,TRUE,FALSE,NA,NA,"RT @LGBTELEVEN: maya hawke                  uma thurman
stranger things            in kill bill vol. 1
(2019)…"
"127","sorry cant go to work this week ive been emotionally damaged by  amp im not sure when ill be okay ",FALSE,0,NA,2019-07-08 02:58:27,FALSE,NA,"1148063770251411456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jelowe12",0,FALSE,FALSE,NA,NA,"Sorry.. can’t go to work this week. I’ve been emotionally damaged by @Stranger_Things &amp; I’m not sure when I’ll be okay 

<U+0001F62D><U+0001F494>"
"128","just finished stranger things and i am a wreck i need a hug",FALSE,0,NA,2019-07-08 02:58:27,FALSE,NA,"1148063769978900480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sashaksenchik",0,FALSE,FALSE,NA,NA,"Just finished stranger things and I am a WRECK I need a hug"
"129"," rt if u like stranger things i need more st mutuals to talk abt szn 3 gt",FALSE,0,NA,2019-07-08 02:58:26,FALSE,NA,"1148063767298633728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","malcolmcrajg",17,TRUE,FALSE,NA,NA,"RT @sivanschnapp: rt if u like stranger things!!! i need more st mutuals to talk abt szn 3 :&gt;"
"130","has anyone tried calling murray from stranger things 16186258313  strangerthings callme ",FALSE,0,NA,2019-07-08 02:58:26,FALSE,NA,"1148063767260991493",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Frankie0331",0,FALSE,FALSE,NA,NA,"Has anyone tried calling Murray from Stranger Things? 1-618-625-8313 <U+0001F602> #Strangerthings #callme https://t.co/ht5sMMzGdF"
"131","so stranger things got tethers",FALSE,0,NA,2019-07-08 02:58:26,FALSE,NA,"1148063766241828866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","treycb4",0,FALSE,FALSE,NA,NA,"So stranger things got Tethers"
"132"," between chernobyl and stranger things season 3 one might get the impression that there is a resurgent and nascent communi",FALSE,0,NA,2019-07-08 02:58:26,FALSE,NA,"1148063765734121473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","greatgirlme",2007,TRUE,FALSE,NA,NA,"RT @Alysonesque: Between Chernobyl and Stranger Things Season 3, one might get the impression that there is a resurgent and nascent communi…"
"133","cried more during the  finale than the last episode of  ",FALSE,0,NA,2019-07-08 02:58:25,FALSE,NA,"1148063764010479617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","esunadaisy",0,FALSE,FALSE,NA,NA,"Cried more during the @Stranger_Things finale than the last episode of @GameOfThrones <U+0001F62D><U+0001F62D><U+0001F494>"
"134"," winona ryder in stranger things s3 2019 ",FALSE,0,NA,2019-07-08 02:58:25,FALSE,NA,"1148063762584395776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","needyxc",4355,TRUE,FALSE,NA,NA,"RT @katiexdelrey: winona ryder in stranger things s3 (2019) https://t.co/jElmzqseh6"
"135"," stop posting stranger things spoilers for the love of all that is holy dont even insinuate about a major p",FALSE,0,NA,2019-07-08 02:58:25,FALSE,NA,"1148063760914866177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katdoty99",4,TRUE,FALSE,NA,NA,"RT @meeceaaliyah: STOP!! POSTING!! STRANGER THINGS!! SPOILERS!! FOR THE LOVE!! OF ALL THAT IS HOLY!! 

don’t even insinuate about a major p…"
"136"," hey  you gave me lots of emotional trauma through season three can we start a support group stranger",FALSE,0,NA,2019-07-08 02:58:24,FALSE,NA,"1148063757815439360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beccababy003",3,TRUE,FALSE,NA,NA,"RT @robinscoopsahoy: hey @Stranger_Things you gave me lots of emotional trauma through season three can we start a support group? #Stranger…"
"137"," bruh stranger things literally has a black girl saying she loves capitalism in reagans america this bougie propaganda",FALSE,0,NA,2019-07-08 02:58:23,FALSE,NA,"1148063752182304768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abcduff",372,TRUE,FALSE,NA,NA,"RT @guillotineluvr: Bruh stranger things literally has a Black girl saying she loves capitalism in reagan's america this bougie propaganda…"
"138","stranger things got me ugly crying",FALSE,0,NA,2019-07-08 02:58:22,FALSE,NA,"1148063750672588805",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gingy_tweets",0,FALSE,FALSE,NA,NA,"Stranger things got me ugly crying"
"139","yeah i accidentally just tweeted a ton of stranger things stuff onto the wrong account but im not deleting anything",FALSE,0,NA,2019-07-08 02:58:22,FALSE,NA,"1148063749624029184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hospitalbrace",0,FALSE,FALSE,NA,NA,"yeah I accidentally just tweeted a ton of stranger things stuff onto the wrong account but I’m not deleting anything"
"140"," my twitter feed rn be likehot girl summer earthquakestranger thingsprincess ariel earthquakeearthquakemus",FALSE,0,NA,2019-07-08 02:58:22,FALSE,NA,"1148063748931768321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yvng_drizzy",14298,TRUE,FALSE,NA,NA,"RT @imlowkeycool: My twitter feed rn be like:

-hot girl summer 
-earthquake
-Stranger Things
-princess Ariel 
-earthquake
-earthquake
-mus…"
"141"," winona ryder in stranger things s3 2019 ",FALSE,0,NA,2019-07-08 02:58:22,FALSE,NA,"1148063747958824960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emmalina01",4355,TRUE,FALSE,NA,NA,"RT @katiexdelrey: winona ryder in stranger things s3 (2019) https://t.co/jElmzqseh6"
"142"," stranger things 3 spoiler without context ",FALSE,0,NA,2019-07-08 02:58:22,FALSE,NA,"1148063747526799361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","castelbylers",2394,TRUE,FALSE,NA,NA,"RT @lilactozier: stranger things 3 spoiler without context https://t.co/EmDwVFXrVT"
"143"," my twitter feed rn be likehot girl summer earthquakestranger thingsprincess ariel earthquakeearthquakemus",FALSE,0,NA,2019-07-08 02:58:21,FALSE,NA,"1148063745287045120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","autumn_2019",14298,TRUE,FALSE,NA,NA,"RT @imlowkeycool: My twitter feed rn be like:

-hot girl summer 
-earthquake
-Stranger Things
-princess Ariel 
-earthquake
-earthquake
-mus…"
"144"," reminding you to stretch during your stranger things 3 binge hey and send me your best jazzercise move names to help save",FALSE,0,NA,2019-07-08 02:58:21,FALSE,NA,"1148063743839838209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","somekindofavery",467,TRUE,FALSE,NA,NA,"RT @CaraBuono: Reminding you to stretch during your Stranger Things 3 binge. Hey, and send me your best jazzercise move names to help save…"
"145","i just started watching stranger things yesterday woop wont be on soc med till i finish season 3 temau spoilers kbye",FALSE,0,NA,2019-07-08 02:58:20,FALSE,NA,"1148063738949320705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adelstea",0,FALSE,FALSE,NA,NA,"i just started watching stranger things yesterday woop won't be on soc med till i finish season 3 temau spoilers kbye"
"146","is it legal to call out for not being able to stop crying over stranger things",FALSE,0,NA,2019-07-08 02:58:19,FALSE,NA,"1148063738769133568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMNESlA666",0,FALSE,FALSE,NA,NA,"is it legal to call out for not being able to stop crying over stranger things???"
